"","curveid","schoolfield.T_opt","weibull.T_opt","new_T_opt0","new_T_opt1","new_T_opt2","new_T_opt3","new_T_opt4","new_T_opt5","new_T_opt6","curve_breadth_gam0","curve_breadth_gam1","curve_breadth_gam2","curve_breadth_gam3","curve_breadth_gam4","curve_breadth_gam5","curve_breadth_gam6","curve_breadth_schoolfield","curve_breadth_schoolfield.mjc","AIC0","AIC1","AIC2","AIC3","AIC4","AIC5","AIC6","rsq0","rsq1","rsq2","rsq3","rsq4","rsq5","rsq6","concurvity_full0.para","concurvity_full0.s.tleaf.","concurvity_full1.para","concurvity_full1.s.cond.","concurvity_full2.para","concurvity_full2.s.cond.","concurvity_full2.s.vpdl.","concurvity_full3.para","concurvity_full3.s.tleaf.","concurvity_full4.para","concurvity_full4.s.tleaf.","concurvity_full5.para","concurvity_full5.s.tleaf.","concurvity_full5.s.vpdl.","concurvity_full6.para","concurvity_full6.s.tleaf.","concurvity_full6.s.cond.","T_opt.s","J_ref","E","E_D","school_breadth","Schoolfield.mjc.T_opt"
"41",69,19.5942992546791,19.0283100051588,19.21325,19.86915,18.77805,19.21325,19.4244,19.3065,19.4244,14.10775,14.0378,13.8988,14.10775,14.10775,13.96875,13.96875,14.0378,13.8905,10.0957939889515,26.650068611278,12.2005853100422,10.1213516408853,9.88146557461834,8.14284869602561,9.41903968319302,0.995033693857583,0.994774529205373,0.995106453917604,0.995034663013448,0.99505295758402,0.995122303459195,0.995151192282613,0.999999874535476,0.999998635047821,0.998655202035594,0.98534999021008,0.999969649798738,0.9999335513659,0.999937708981102,0.999999866829746,0.999998762416051,1.26877454171913e-25,1.26559657511432e-25,9.94549136673163e-22,0.999999258531169,0.999999258531169,5.75672831749503e-24,0.999556365289193,0.999556365289193,19.5942992546791,22.0071203882325,0.281569178482817,1.68043019686026,14.994,19.588080428546
"42",70,22.9662250403748,21.1032590209566,20.4199,22.3791,20.31695,20.21275,20.4199,20.21275,20.84965,15.7895,14.36465,15.70115,15.7895,15.7895,15.7895,15.536,15.11885,14.8898,-303.010200089182,-19.0696075265984,-897.858888451832,-321.94480062766,-296.530139143078,-724.716241888795,-865.195334140029,0.995758105717469,0.989069818306428,0.999435239126776,0.996033742860757,0.995664058357733,0.998995101016224,0.999371352464055,0.999999834305623,0.99999680737567,0.995569859912969,0.914259562113701,0.999993482402492,0.999801150414687,0.999874082782056,0.999999504420837,0.999995639258906,5.4687320546559e-27,5.23877198096211e-27,6.7843431740371e-22,0.999999093172687,0.999999093172687,2.8641184600048e-24,0.997035848841741,0.997035848841742,22.9662250403748,13.1728210359408,0.169505706325868,2.55791672791308,15.1905,22.9599667968801
"43",72,21.8771242090744,21.8104125539037,21.10315,20.5215,21.3673,21.10315,21.10315,21.10315,21.3673,16.9311,16.5625,17.0027,16.9311,16.9311,16.9311,16.9311,16.0392,16.1091,-775.055816457211,-645.186263711706,-765.714172770918,-775.027617308078,-775.596696742933,-776.388619233401,-774.565743085539,0.997703398119527,0.996814102045036,0.997675742887185,0.997703239979272,0.997706248990954,0.997714865351506,0.997733068348279,0.999999996712359,0.99999983771979,0.997224688890801,0.862627487932663,0.999999514089284,0.999909111801973,0.999979299377363,0.999999996549745,0.999999830851004,8.23268821078915e-27,8.14742697500294e-27,3.02695444170124e-22,0.999999822482765,0.999999822482764,2.95447014139935e-25,0.999887648465971,0.999887648465972,21.8771242090744,33.1087164163487,0.47647406906478,1.09777905804331,16.1305,21.868130489652
"44",75,19.7922350202995,19.711714393059,19.3607461538462,19.2662538461538,19.2662538461538,19.3607461538462,19.3607461538462,19.2662538461538,19.2662538461538,12.9464538461539,12.7717923076923,12.8602076923077,12.9464538461539,12.9464538461539,12.8602076923077,12.8602076923077,12.5071538461539,12.4916615384615,-1276.49494865609,-1153.79885864717,-1384.6972976684,-1276.48524656475,-1275.11699085253,-1430.71954766523,-1400.88979238332,0.999446263609549,0.999168161822022,0.999623533540765,0.99944624653655,0.99944364554508,0.999675390038114,0.999644586130614,0.999999989489752,0.999999588187542,0.999894484312335,0.995865248908511,0.999994257629332,0.999950527725235,0.999957955865444,0.99999998918834,0.999999580569352,4.70969188571718e-25,4.73402176885604e-25,2.93265355358084e-22,0.999997821038529,0.99999782103853,1.32454642728548e-23,0.999909194521278,0.999909194521274,19.7922350202995,26.1962788172503,0.636121562835289,1.38169634822926,14.0303230769231,19.7869002623506
"45",76,21.4964412725713,21.9350007474652,21.2778846153846,21.1785538461538,21.1785538461538,21.2778846153846,21.2778846153846,21.2778846153846,20.9826153846154,15.8052307692307,15.7093153846153,15.8052307692307,15.8052307692307,15.8052307692307,15.8052307692307,15.8052307692307,15.8970461538461,15.4143692307692,-1456.25568008458,-1341.22845784825,-1516.56357285118,-1456.72237614089,-1455.39914283984,-1555.56294445793,-1521.00347482268,0.999770140991574,0.999663270561873,0.999818405050059,0.999770498992026,0.99976948324616,0.999837177976397,0.999819216780208,0.99999999815089,0.999999898152662,0.99906290917796,0.948337457598258,0.999997392877963,0.999890560623442,0.999919737024726,0.999999997614799,0.99999988683931,8.52193508089405e-27,8.91494034596071e-27,1.25685753039719e-22,0.999999797058888,0.999999797058891,7.51567694303507e-24,0.999885626935835,0.999885626935835,21.4964412725713,68.6347315596035,0.875371414823173,1.1705694358129,12.5618307692307,21.486805921223
"46",78,27.4835927435006,26.2540084343599,28.1083,28.2571,28.91085,28.1083,28.1083,28.76165,28.76165,18.7031,18.12595,18.6439,18.6439,18.6439,18.7637,18.6439,17.0876,16.9041,-1563.1413660582,-1241.62258920033,-1622.78769469752,-1555.51915676249,-1550.57808313493,-1598.9343221151,-1605.34702929795,0.994710852881281,0.988047834430002,0.995510944175982,0.994606626715327,0.994538980965228,0.995224670839687,0.995337198732121,0.999999920442753,0.999991651264678,0.995113428379944,0.484685222889588,0.999996967939269,0.997245192844552,0.999684044421781,0.999999983130811,0.999998713102575,1.22506975091062e-25,1.22363285571265e-25,3.9787386879045e-22,0.999999388934277,0.999999388934276,1.63368973021095e-24,0.993084012411825,0.993084012411825,27.4835927435006,5.40501457502249,0.191050154743271,1.81351907094837,14.27335,27.4748326590216
"47",79,24.1546491990951,22.5401660440197,25.48896,24.98416,25.48896,25.48896,25.48896,25.65948,25.48896,16.58316,14.45646,16.58316,16.58316,16.58316,16.58316,16.58316,12.97482,12.77716,-1531.7954342095,-635.532525188304,-1697.37336511613,-1565.84891143575,-1516.79680780199,-1782.08466761458,-1695.90876563004,0.99966510115638,0.996547521844704,0.999787573475812,0.99969431991271,0.999651663086327,0.99982914430171,0.999786502971044,0.999999415080722,0.999999360420674,0.701454979685597,0.534619420449068,0.999587963143355,0.980987192290924,0.999536618267773,0.999999512258511,0.99999963352789,5.64119692396247e-26,5.69460824683079e-26,1.16977121540144e-23,0.999997783592201,0.999997783592201,3.51875715926528e-24,0.979619953416411,0.979619953416413,24.1546491990951,5.97772297587094,0.196321347886231,2.94159727357047,NA,24.1496506509322
"48",81,20.3090559688928,19.8363904626488,17.52555,18.31565,17.32705,17.52555,17.52555,17.52555,17.32705,16.5799,16.50685,16.62,16.5799,16.5799,16.66755,16.5799,16.6125,16.1447,-1644.3567494836,-674.263268142137,-1697.24725913826,-1644.23656630522,-1644.53147881427,-1654.1152495933,-1713.84416791088,0.998567615127318,0.985416400487739,0.99876491751165,0.998567255762158,0.998568177769523,0.998615113277944,0.998811021529537,0.999999993946745,0.999999824642431,0.997842390246967,0.937360762328878,0.99999550311912,0.995192109640584,0.999854290946666,0.999999988878479,0.999999728555897,2.09830810684078e-25,2.10531435637992e-25,1.02291245635733e-22,0.999998627224562,0.999998627224564,2.55615032426094e-24,0.989747826645349,0.989747826645352,20.3090559688928,7.11155035211734,0.189474937511965,1.49344796253174,13.64755,20.2987891014162
"49",82,20.9192983301616,20.6644267188966,22.3552,21.63248,22.133675,22.3552,22.3552,22.3552,22.43055,15.74398,16.140655,15.592055,15.74398,15.74398,15.74398,15.661605,16.61498,16.377655,-1640.78663249257,-986.283968637699,-1655.52787428626,-1640.83531306553,-1641.95766945779,-1738.4488692651,-1695.75113562787,0.999144292789615,0.995523501660088,0.999191590172658,0.999144448139038,0.999146689930879,0.999339101470512,0.999257236860205,0.999999994044892,0.999999748568194,0.98915084853549,0.536911685411365,0.999996381636371,0.941645749626266,0.999847178831392,0.999999993007544,0.999999727483641,2.07044457149701e-25,2.06109639516897e-25,1.57099301113449e-22,0.999998314493449,0.999998314493449,3.05745455456577e-25,0.948406836072683,0.948406836072685,20.9192983301616,11.2511443786787,0.254529852654809,1.15454164392188,13.475645,20.9080555080065
"50",83,21.4488652652409,21.1292766137889,21.8659,21.8659,21.8659,21.8659,21.9408076923077,21.8659,21.7908846153846,10.7408923076923,10.878123076923,10.7408923076923,10.7408923076923,10.7408923076923,10.7408923076923,10.7408923076923,10.8576923076923,10.8593692307692,-2041.65399079744,-1661.27809983813,-2338.00002325981,-2043.93551143862,-1974.37518930333,-2233.81220939611,-2188.26319597249,0.999837797589027,0.999574953386768,0.999924956582839,0.999838731975018,0.999807134859284,0.999902088753087,0.999890106376637,0.999999828418922,0.999997622698424,0.998301528516212,0.976427191189462,0.999994427111024,0.999975060110315,0.999982278023148,0.999999823723972,0.999997743822475,7.45124379634695e-26,7.52202549861174e-26,8.45743816405961e-23,0.99999953588324,0.999999535883238,1.03128606874423e-23,0.999954119688162,0.999954119688163,21.4488652652409,12.3987714885652,0.499656721696523,1.80156635785726,14.3560230769231,21.4450545768703
"51",86,24.3321481801969,24.6127333392645,24.0598,24.20512,24.1345,24.0598,24.0598,24.27102,23.85286,13.66774,13.93176,13.58164,13.66774,13.66774,13.63636,13.63636,13.5682,13.35054,-872.814036672346,-1215.6881669221,-1913.30227392249,-872.458536109996,-872.952178007001,-1860.05245023867,-1699.69893039509,0.992612205660217,0.99690769549733,0.999482666096117,0.992605508358871,0.992615440535115,0.999405528818277,0.999108867763607,0.999999995746057,0.999999799246447,0.999873694802615,0.994038609023104,0.999909393422438,0.999841959734609,0.999846363720894,0.999999994017405,0.999999747109087,1.8378160011462e-25,1.85207711005091e-25,1.07052960049764e-23,0.999993408302115,0.999993408302111,1.19204642773663e-24,0.999781588112839,0.999781588112839,24.3321481801969,24.32550433308,0.929387744139111,1.37793637156659,11.8096,24.3256418128054
"52",94,22.0964377887072,21.9726376055229,22.2187,22.10715,22.10715,22.2187,22.2187,22.2187,22.10715,14.0675,13.94495,14.0675,14.0675,14.15295,14.15295,14.0675,13.94495,13.9116,-1004.39359919097,-943.917251462864,-1018.38965223214,-1004.31767132802,-1005.52531960982,-1010.15674376134,-1015.01432316008,0.999116374403015,0.998918629224846,0.999171813148337,0.999116146521938,0.999119725643314,0.999144223813478,0.999165519304496,0.999999991523441,0.999999682796931,0.999259156366587,0.972256184692595,0.999996713129547,0.999928596882741,0.99995407108708,0.999999990717736,0.999999659599987,3.64435459856417e-25,3.62511261756243e-25,2.47968463008108e-23,0.999999275333655,0.999999275333655,5.68830951942941e-24,0.999906664593811,0.999906664593814,22.0964377887072,31.5622620932237,0.683719920401053,1.25871034770968,15.3772,22.0899934438304
"53",95,19.2739065394466,19.0815482069698,19.7911,19.51915,19.7084,19.7911,19.89015,19.41965,19.32035,14.11365,14.11365,14.11365,14.11365,14.0699,14.0699,14.0699,14.27395,14.2429,-950.517266024693,-984.700960488097,-1001.42351971324,-950.583836499457,-946.681314596522,-1005.20594248568,-1002.09774066317,0.998381756733065,0.998557977162397,0.998663371626505,0.998382152484689,0.998360131311475,0.99867124114951,0.998669400256508,0.999999913173355,0.999994572139067,0.999316434521825,0.957238518470705,0.999993922958211,0.999757733882179,0.99985549372105,0.99999990595302,0.999994362020335,6.33750778833936e-25,6.36332361696065e-25,8.9337067781609e-22,0.999998979679552,0.999998979679552,7.18382355978224e-24,0.999731573659717,0.999731573659718,19.2739065394466,107.156552398027,1.09536921977109,1.43789947499722,13.5307,19.2678788118819
"54",96,21.6493264545506,21.3132185606105,21.6121,21.44965,21.6983,21.6121,21.6121,21.7967,21.6983,13.5094,13.56885,13.5094,13.5094,13.4543,13.5094,13.5094,12.95135,12.89125,-934.273664885128,-868.162677788464,-982.86028234595,-934.827973428693,-925.660525800521,-973.952702507646,-953.88901433079,0.99947794496426,0.999350566520582,0.999568215350228,0.999478927137127,0.999462593362431,0.999550527418201,0.999522158070709,0.999999979072798,0.999999534372819,0.998947321449634,0.976553374674435,0.999987789990373,0.999966049435429,0.999971861360011,0.999999975219929,0.999999499707527,4.04884954439329e-25,4.03626420859351e-25,1.58308949611608e-22,0.999995992185301,0.9999959921853,1.7487771469527e-23,0.999955095428914,0.999955095428913,21.6493264545506,25.5955741431223,0.517308904799328,1.39505045989928,13.4942,21.644258095053
"55",97,22.6353268410557,22.2453020290048,21.9568,21.8864,22.04005,21.9568,21.9568,22.132,22.04005,12.0767,11.4092,12.0767,12.0767,12.0767,12.0767,12.0767,11.89805,11.89035,-1108.10950982331,-876.461368106579,-1121.56742777088,-1108.34538919853,-1105.5172268689,-1128.98086554503,-1112.12945411029,0.99881019118731,0.997861248931613,0.99886192028113,0.998810929797361,0.998802162133115,0.998885773806922,0.998833978799685,0.999999939682314,0.999999054067422,0.993030464713169,0.889933100962022,0.999986191926258,0.999752911073695,0.999883668155642,0.999999938323609,0.999999121791105,2.88243848300043e-25,2.87391856195846e-25,1.30946192817608e-21,0.999999461674761,0.999999461674761,3.55577725179254e-24,0.999733004533294,0.999733004533296,22.6353268410557,16.1695772173948,0.558337021511931,1.54192113819389,13.82515,22.6306533106605
"56",98,22.4645663587961,21.740920998088,21.80455,22.378,22.378,21.80455,21.80455,21.6958,21.32,15.11795,15.02435,15.22065,15.11795,15.11795,15.11795,15.11795,15.3219,14.5864,-701.331492883176,-768.986726629265,-812.870206436945,-701.502966630774,-703.03894559011,-738.70122532767,-816.297350901317,0.997035030965741,0.997633996635102,0.997992105259237,0.997036951865372,0.997050957509575,0.997405742746182,0.998021935332782,0.999999982993033,0.999999617598524,0.998413562117625,0.964272281586483,0.999998209432572,0.999530215604709,0.999965965858746,0.999999963612887,0.999999385336224,5.55891611080601e-25,5.5414029910914e-25,5.14163871023859e-22,0.999998858974939,0.999998858974937,5.27556145276659e-24,0.999366995336445,0.999366995336446,22.4645663587961,9.20797765183447,0.194986700053816,1.8608329206574,13.5647,22.4573044027275
"57",99,22.8063717350454,22.5145855518963,23.2192,23.11535,23.31405,23.2192,23.2192,23.2192,23.31405,13.8192,13.8192,13.8192,13.8192,13.8192,13.76255,13.66105,13.6146,13.56955,-864.765881932658,-772.080834759511,-880.710398827954,-864.852111432606,-862.148608563833,-875.290867453251,-878.014208840182,0.999255172449663,0.998983963803609,0.999298255887582,0.999255348240246,0.999249392170407,0.999293059819222,0.999304979113285,0.999999982695765,0.999999493776614,0.998831074231597,0.965763869656203,0.999990992408341,0.999755675170019,0.999843131524894,0.999999979545037,0.99999945228496,3.64824633877579e-26,3.59614817033877e-26,2.45063137780289e-22,0.999998733243168,0.99999873324317,6.56527470353918e-25,0.999699871820465,0.999699871820466,22.8063717350454,24.3203713973611,0.48112918601568,1.35425251949838,13.6146,22.8006950646174
"58",100,25.3038098378222,25.3712684986237,24.9478,24.9478,24.9478,24.9478,24.9478,25.04415,24.9478,19.97415,20.0195,19.97415,19.97415,19.97415,19.97415,19.97415,19.89675,19.9059,-767.499464213608,-642.886651271428,-772.667431893208,-767.503078870322,-768.366296501111,-769.847425004286,-775.464229595886,0.994850718763648,0.992186194395489,0.994997404348371,0.994850768733657,0.994869348057895,0.99490895570773,0.995050269391726,0.999999991074751,0.999998351291933,0.99827872156767,0.681490262028453,0.999996604773282,0.932070021964275,0.999340699539664,0.999999991267396,0.999998405835387,2.10552305031677e-26,2.11462184542934e-26,2.37042673786914e-22,0.999999008719461,0.999999008719463,1.40932623218536e-25,0.919874695326319,0.919874695326318,25.3038098378222,31.3388325493116,0.527647867687279,0.915069986876234,14.53595,25.2910147105989
"59",101,21.2350315484268,20.8460502456009,21.3449,21.084,21.084,21.2893,21.20155,21.20155,21.084,13.82465,13.82465,13.82465,13.82465,13.82465,13.82465,13.82465,13.82465,13.40095,-766.471793098799,-769.333401771147,-772.23089707553,-766.520573640768,-767.786863673635,-765.415951016634,-770.914252313716,0.996679974874931,0.996696481382931,0.996760312025322,0.99668015554936,0.996693196722425,0.996687120721884,0.996749950177968,0.99999996041807,0.999999380378245,0.99824986916234,0.972555146145303,0.999990204700706,0.997426584353865,0.999840065742535,0.999999955349001,0.999999366690772,1.04004955529592e-25,1.05937727602939e-25,2.98326189708753e-22,0.999998924325237,0.999998924325239,1.69219341240441e-24,0.994139881030577,0.994139881030578,21.2350315484268,10.8344804699705,0.258927220785596,1.33664355068436,11.8049,21.2264041612424
"60",114,22.1331910851993,21.9411225581499,21.78295,22.14595,21.69155,21.78295,21.78295,21.69155,21.69155,15.9284,15.9284,15.8997,15.9284,15.8997,15.9284,15.8997,15.8997,15.89495,-996.727299611388,-999.969818233143,-1072.42317895706,-996.71990043939,-998.196808551279,-1105.04072149233,-1025.32491352123,0.997929283397868,0.997955475848334,0.998433519429657,0.997929251477152,0.997940430237489,0.998598623982949,0.99816008558837,0.999999985564396,0.99999901409855,0.998863451882667,0.922289403384571,0.999992290902574,0.999516777391571,0.999816541762375,0.999999984152348,0.999998975449524,9.42782389715422e-26,9.59899974580361e-26,2.4716683258188e-23,0.999985740836254,0.999985740836253,1.46345426881843e-24,0.998598455292476,0.998598455292475,22.1331910851993,20.4303959139632,0.501171038633776,1.1086683326682,12.8379,22.1250637742046
"61",115,20.2318101105087,20.2054004180334,20.89705,20.299,20.5924,20.89705,20.89705,20.8049,20.89705,18.5803,19.5785,18.1846,18.5803,18.5803,17.91395,18.1846,19.17255,19.17255,-1038.9536826564,-909.453545240613,-1103.03786158208,-1038.84489260219,-1036.37071852182,-1102.99920785463,-1106.9566690299,0.997024475647695,0.995407916082208,0.997661060978051,0.997023375471482,0.996994411129601,0.997627984352698,0.997688491080211,0.999999893467134,0.999978369870061,0.9960849096992,0.201966920057772,0.999999207778501,0.997204053379906,0.999834891461197,0.999999893566833,0.999978372611248,3.68618923791675e-25,3.69177730742012e-25,8.38281627167727e-22,0.999999121172752,0.99999912117275,3.14920930855504e-24,0.996627062891361,0.996627062891362,20.2318101105087,197.247721620817,1.21553904333794,1.39683070344749,14.43175,20.2205463183963
"62",118,22.1276641064673,21.9705184045454,22.892,22.98915,22.7039,22.892,22.892,22.507,22.98915,15.4349,15.7808,15.4349,15.4349,15.4349,15.52545,15.4349,15.8851,15.75845,-1049.63006693688,-809.257447913477,-1091.63660765571,-1049.66714867855,-1044.31756376728,-1084.92296248972,-1052.86203074235,0.998655588260773,0.997000110145003,0.99883832199597,0.998655786414798,0.998630667386547,0.998820426362054,0.99867347407985,0.999999961528521,0.999994935160264,0.999644434887071,0.953172562480141,0.999994520343164,0.998963859677787,0.999561431418529,0.99999996035505,0.999995015121175,3.63394395634635e-26,3.56251724746886e-26,3.84114541242576e-24,0.999996162728518,0.999996162728517,1.52975653460703e-25,0.998875668042457,0.998875668042456,22.1276641064673,65.5839291587184,0.806869949278986,1.14241379644468,12.50055,22.118761422149
"63",119,21.5568623305262,21.2460645239099,21.53915,21.63,21.63,21.53915,21.4507,21.4507,21.63,13.90795,13.90795,13.90795,13.90795,13.90795,13.90795,13.90795,13.7202,13.3859,-240.531828180304,-278.644410843695,-285.863089676749,-240.516394397077,-240.34639342028,-251.190648620084,-283.132927092065,0.992413017883883,0.993331532779408,0.993578931472933,0.992412010550307,0.992421258967777,0.992771686177725,0.993529258781434,0.999999989598837,0.999999732035565,0.999331226633647,0.982758908131631,0.9999906975896,0.999504977737726,0.999843347318018,0.999999987159328,0.999999702798367,3.68045245145416e-25,3.69635834257124e-25,1.2115956301229e-22,0.999998576196755,0.999998576196755,4.314468540832e-24,0.999507008013856,0.999507008013855,21.5568623305262,16.8994925800743,0.317323005958219,1.36609997044361,12.54075,21.5496886304841
"64",120,21.847266206991,21.4739735479723,22.33905,21.5781,22.78245,22.33905,22.33905,22.33905,22.33905,15.20795,14.70015,15.20795,15.20795,15.20795,15.20795,15.20795,14.5145,14.35425,-723.532836680714,-471.347017730426,-715.144840962064,-723.528217423588,-723.36888649541,-722.602791587688,-723.06252273322,0.999136289414028,0.998005202358607,0.999129691526789,0.999136286570643,0.999135774635068,0.99913636531061,0.999137697429478,0.999999981626444,0.999999545091621,0.999458153138925,0.986577214729665,0.999987812648471,0.995687520154925,0.999675793579077,0.999999977678552,0.999999507618243,4.8889909140191e-25,4.8713412162261e-25,9.65162547508272e-23,0.999998772654674,0.999998772654674,2.88441327024578e-24,0.99553915563745,0.995539155637451,21.847266206991,24.0733662837504,0.37455071248561,1.35724060295936,15.05615,21.8405996038474
"65",121,21.0802306933921,20.4187693719138,22.41205,21.30035,22.46465,22.41205,22.41205,22.66095,22.53985,7.58225,7.5626,7.79105,7.58225,7.58225,7.1647,7.79105,7.7512,7.682,60.016260700702,398.604802373845,-2.75928672599461,60.0834560335157,68.6540156583059,-113.207364400981,10.8085994715121,0.992846625158265,0.983155919326217,0.994041642775737,0.992843626617724,0.992677409276918,0.995460617119487,0.993810515294508,0.99999899777439,0.999994689937822,0.884864218648319,0.310606230781313,0.999995476709886,0.997744546172977,0.999976054537826,0.999999166153107,0.99999628879384,2.76104927613472e-25,2.74117221321156e-25,3.27709017024765e-22,0.999998608183209,0.999998608183209,1.07763247053669e-24,0.998382285777846,0.998382285777846,21.0802306933921,16.2804547402615,0.485803136824087,3.20424772669772,12.34785,21.0784497394503
"66",124,28.020783487624,26.996683597283,27.6164769230769,27.9072076923077,27.9072076923077,27.6164769230769,27.6164769230769,27.8351153846154,27.9072076923077,13.9561153846154,14.3070538461538,14.0181153846154,13.9561153846154,13.9561153846154,13.9561153846154,14.0181153846154,14.6159538461539,14.5237076923077,-2021.38933765107,-1441.47061377075,-2199.99533840567,-2025.14162151545,-2030.8228663547,-2166.93139059257,-2204.45001644844,0.999531979801529,0.99796708258339,0.999708942820027,0.999535728132989,0.999542251255806,0.999681338795349,0.999711346864646,0.999999890425275,0.999990940404363,0.997660826564299,0.806144608878278,0.999996240581714,0.999174773731111,0.999624528254274,0.999999973205959,0.999998029105538,6.94180980587576e-26,6.87686621769225e-26,3.09391811876054e-22,0.999999133356971,0.99999913335697,4.02734461835592e-25,0.99944288749466,0.99944288749466,28.020783487624,9.21248980134915,0.237336729198009,2.01611345601819,13.2553307692307,28.0145252492751
"67",125,23.7326950035503,23.4966018325393,23.4467230769231,23.2942461538462,23.5195538461538,23.4467230769231,23.3712461538462,23.2216230769231,23.2942461538462,15.4607846153847,15.4167692307692,15.3013,15.4607846153847,15.3695923076923,15.3924923076924,15.3924923076924,15.1657846153846,15.1001923076923,-1803.54474941327,-1018.54813230606,-1860.53129840615,-1801.6296412526,-1656.70469936492,-1866.36666893476,-1877.97464892413,0.999862820015253,0.999000177349936,0.99988376462439,0.999862153271287,0.999800538382199,0.999885358497513,0.999888549776297,0.999999979887131,0.999999303974379,0.999741308674157,0.991045415680663,0.999998751040005,0.999208650966881,0.99995661492108,0.999999975058607,0.99999919443376,2.89918996454741e-25,2.93683295967059e-25,2.60613175160023e-22,0.999999509826949,0.999999509826948,5.47222107006593e-24,0.999458853180109,0.99945885318011,23.7326950035503,18.8502922402202,0.288833069765594,1.50898836627936,14.6217692307692,23.7253341932892
"68",126,23.1704546165227,22.90843312762,23.1572,23.6733,23.2357,23.1572,23.1572,23.5832,23.2357,14.0263,13.89605,14.0268,14.0263,14.0263,13.9633,14.0898,13.4869,13.51495,-868.936020745833,-846.321502282455,-958.157889294154,-868.042466385032,-871.53124931296,-942.307213013397,-963.938182354687,0.999082463855697,0.999013235577229,0.999337842243915,0.999079744104007,0.999090384808329,0.999296988361865,0.999347853310844,0.999999995418358,0.999999750799663,0.998996913979525,0.945386305595009,0.999996623496686,0.999429198671474,0.999802628267354,0.999999991858821,0.999999596077319,3.21382460453198e-25,3.31435820741154e-25,4.42168817645324e-23,0.999996350215813,0.999996350215814,1.25690076567359e-23,0.999321108739827,0.999321108739827,23.1704546165227,20.787256872729,0.317650924645481,1.70859183097593,12.31715,23.1649672370607
"69",127,24.0087874841517,22.5557544831901,23.53705,23.93935,23.6018,23.53705,23.6018,23.704,23.704,14.25685,14.4295,14.25685,14.25685,14.31745,14.38205,14.25685,13.85805,13.8154,-1192.38928345821,-868.051566412482,-1206.79062614343,-1193.12350395111,-1191.92446061426,-1233.18532685295,-1193.43923534089,0.99955683212274,0.998994711148271,0.999580627557751,0.999557953673309,0.999556220544672,0.999606666542333,0.999566553558456,0.999999427738116,0.999989447735331,0.999146415491713,0.984246828676577,0.999998605513252,0.999627020855573,0.999970148309849,0.999999303657921,0.99999244457787,1.88042192333504e-25,1.88820320334957e-25,5.46326357455917e-23,0.999998037631923,0.999998037631922,7.63342227068733e-25,0.999301013477089,0.99930101347709,24.0087874841517,14.6947921806629,0.20045100234818,2.53046941199751,12.81765,24.0035476325237
"70",1004,17.0023273584075,16.6361326470059,17.4281791666667,17.0930166666667,17.3097541666667,17.4543791666667,17.1264833333333,17.7797625,17.0607291666667,11.0491375,10.8009083333333,10.9589333333333,11.0491375,10.9589333333333,11.0203666666667,10.9589333333333,11.2189333333333,10.8309958333333,-1966.75597342826,-1410.68179906787,-2126.33072214688,-1966.38235163411,-1909.80612833951,-2105.17513296246,-2080.4608857639,0.993472192065647,0.988524906302058,0.994495437283125,0.993469721214364,0.993076315350218,0.994366780111341,0.994225065066462,0.99999991433871,0.999999278355098,0.998678149125216,0.988849462119243,0.999997563555069,0.999124060551908,0.999978812891819,0.999999910154013,0.999999304290645,6.45271707195855e-26,6.45198895126568e-26,1.42766530567449e-22,0.999998292553683,0.999998292553686,7.01337578247769e-25,0.999131229114826,0.999131229114827,17.0023273584075,6.29846635076738,0.247305444147179,1.64146379600235,NA,16.9950430385605
"71",1006,15.4717231339485,17.0170698512209,17.2022333333333,15.4047666666667,16.5701333333333,17.2242333333333,17.2464,17.2464,17.3923666666667,13.1549,13.4247,13.1931333333334,13.1549,13.1183333333334,13.1183333333334,13.1549,13.4636333333334,15.1594666666667,-723.417046587009,-686.181915840906,-702.396157039109,-723.31866834272,-722.771852370572,-720.710593686493,-720.111532197185,0.990110679504668,0.989731438488931,0.989933611184423,0.990108810029623,0.990101803017691,0.990104605727287,0.990105149157536,0.999999916575132,0.999999048911206,0.999858067232852,0.998381659826448,0.999998292596678,0.999173845162957,0.99998022839423,0.999999962151547,0.999999347374784,2.68285263776942e-25,2.67830184008041e-25,1.38075064406779e-22,0.999999058711321,0.999999058711321,1.31576575212114e-24,0.999151461947934,0.999151461947936,15.4717231339485,7.628567401895,0.0442829287482081,1.61612162032857,NA,15.4353708620448
"72",1014,20.8882252218088,19.9021332652291,17.6601666666667,21.9079208333333,18.9849125,17.6601666666667,17.8551291666667,17.5063,17.2695,14.3827599358975,15.5548974358975,14.3827599358975,14.3827599358975,14.2334766025641,14.5616891025641,14.1954266025641,15.6126599358975,14.5973557692308,-1988.66872197622,-1188.38560902642,-1968.29588845062,-1988.70854702399,-1945.10333718382,-2038.03239992636,-1963.94921275441,0.98892392070795,0.975007761415714,0.988792312031306,0.98892434434586,0.988409638770049,0.989497445893939,0.988710279828305,0.999999768573522,0.99999628079494,0.952945308259207,0.206454315651317,0.999999526083698,0.914202430585112,0.999992391215383,0.99999965795724,0.999996121791646,8.05044106670001e-25,8.0683849684654e-25,2.0519056268058e-21,0.99999848554772,0.999998485547721,1.33302227803779e-24,0.922038494217366,0.922038494217369,20.8882252218088,4.26282760440213,0.0925179705209505,2.29665508168648,11.7204583333333,20.8759567452076
